lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLS5c1a6704,2019GD45472,GD,2024-07-10,3.7,63,Belum Bekerja,Unsri,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS05661ac7,2021SI46830,SI,2025-04-06,3.07,54,Bekerja,,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc5f5835c,2018KIM01476,KIM,2022-11-20,3.66,49,Belum Bekerja,JICA Indonesia,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6b1b3eab,2017GL44446,GL,2022-04-06,3.8,72,Wirausaha,NUS Singapore,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3068f751,2018BIO44447,BIO,2023-05-17,3.11,51,Belum Bekerja,,Tidak Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLSd6a0d54c,2020SI21377,SI,2025-06-29,3.43,42,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbe48ccb7,2023TL30035,TL,2027-01-01,2.91,62,Belum Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS1ff96959,2019TP44550,TP,2024-08-01,2.98,66,Bekerja,,Tidak Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS19ff7f2e,2016SI23381,SI,2021-08-16,3.39,59,Belum Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2a517072,2019FIS27443,FIS,2024-09-07,3.67,72,Bekerja,IPB University,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa4a2b92c,2021KIM12710,KIM,2025-01-04,3.3,64,Wirausaha,NUS Singapore,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6ab46d47,2019SI36135,SI,2025-06-09,2.97,71,Belum Bekerja,LIPI,Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS284a9f62,2019FT23728,FT,2023-12-10,2.89,69,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS948c5e02,2016TL15368,TL,2020-02-25,2.98,54,Bekerja,ITS,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc6d9b573,2016AG40148,AG,2021-05-27,2.81,54,Wirausaha,Bank Indonesia,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSecd18ef5,2016MTK43567,MTK,2021-04-27,3.53,65,Belum Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd9bd387e,2016TP45686,TP,2020-10-17,3.05,69,Belum Bekerja,PT Telkom Indonesia,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8c81b7dd,2019IF00617,IF,2024-08-21,3.61,54,Bekerja,UNDP Indonesia,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS81918d7d,2021GL12994,GL,2025-10-11,2.75,60,Belum Bekerja,NUS Singapore,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSd8a2ea13,2018PWK19368,PWK,2024-06-12,3.87,49,Studi Lanjut,UGM,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe807674c,2023MTK38234,MTK,2027-01-01,3.41,52,Bekerja,,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb68f87c8,2022FIS44873,FIS,2026-01-01,3.67,62,Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7e365723,2020KIM37380,KIM,2024-07-18,3.2,45,Bekerja,BRIN,Tidak Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS5a4ce250,2020IF28645,IF,2024-04-24,2.96,60,Studi Lanjut,PT Telkom Indonesia,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS33ceb4e5,2022PWK36439,PWK,2026-01-01,2.82,56,Studi Lanjut,,Tidak Sesuai,16,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS18647b01,2017TL27485,TL,2022-07-08,3.4,45,Bekerja,BPS Lampung,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5f1eae55,2020SI16142,SI,2024-04-22,3.21,54,Studi Lanjut,,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS676d2815,2019TE02516,TE,2023-07-04,3.78,57,Belum Bekerja,Telkom University,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5901944a,2019TK04524,TK,2025-01-02,3.27,68,Belum Bekerja,BPS Lampung,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS5ba2c58d,2022TP38642,TP,2026-01-01,3.14,63,Bekerja,,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS17243ba7,2021TM42053,TM,2025-08-18,3.7,56,Wirausaha,Osaka University,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7658f3da,2019AG27725,AG,2025-10-24,3.0,72,Belum Bekerja,UNDP Indonesia,Sesuai,11,Tracer Study,2026-05-17T15:02:44+07:00
LLSe5f1e75c,2020GL43923,GL,2024-08-19,3.66,43,Bekerja,,Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLScbee9017,2023AG17690,AG,2027-01-01,2.85,57,Studi Lanjut,LIPI,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS854970ca,2019SK44916,SK,2023-01-21,3.78,53,Studi Lanjut,Unila,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS096b0504,2016TI18385,TI,2021-06-03,3.0,57,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS797d2d13,2023TK39410,TK,2027-01-01,3.06,52,Belum Bekerja,ITB,Tidak Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS6565d6a8,2021AG39675,AG,2025-08-07,3.56,46,Wirausaha,,Tidak Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9f938a59,2023SK01000,SK,2027-01-01,3.58,66,Bekerja,,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLSe0d16f3f,2021MB43272,MB,2025-07-20,3.71,50,Belum Bekerja,UGM,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe2c641b6,2020AG26495,AG,2025-04-17,3.45,56,Studi Lanjut,Osaka University,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS10c2d3d5,2018BIO25579,BIO,2023-02-04,3.13,55,Bekerja,JICA Indonesia,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS551b954a,2022IF21848,IF,2026-01-01,3.06,71,Belum Bekerja,UNDP Indonesia,Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8ad0b68b,2021AR18686,AR,2025-05-12,2.77,52,Wirausaha,,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9fe0b156,2016TE17520,TE,2022-02-05,3.18,58,Belum Bekerja,Unsri,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc84e20a7,2021KIM25572,KIM,2025-06-25,3.65,59,Bekerja,,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSe4234483,2020TP12755,TP,2024-12-01,3.69,44,Belum Bekerja,Telkom University,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd6123cfe,2018SI42042,SI,2024-04-15,3.39,44,Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5f8a7882,2021TLK07717,TLK,2025-05-27,3.26,66,Bekerja,JICA Indonesia,Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS0de2d20f,2021IF39578,IF,2025-01-24,3.29,50,Bekerja,LIPI,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa9082ab2,2020TI29030,TI,2025-05-22,2.93,53,Belum Bekerja,Chulalongkorn University,Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSae6dd28c,2016TK24010,TK,2022-11-01,3.84,66,Belum Bekerja,PT Bukit Asam,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa580bb23,2019TS39552,TS,2024-01-25,3.06,63,Wirausaha,IPB University,Tidak Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLSfa4082df,2017AR22225,AR,2021-02-10,2.94,69,Belum Bekerja,UGM,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLSd6e496a1,2018IF43593,IF,2024-01-12,3.51,65,Wirausaha,World Bank Jakarta,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS07594528,2016MTK27528,MTK,2022-04-27,3.08,69,Belum Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS908af748,2017SI09024,SI,2023-09-01,3.44,45,Belum Bekerja,IPB University,Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9c18d710,2017PWK37931,PWK,2022-06-12,3.72,57,Belum Bekerja,World Bank Jakarta,Tidak Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLS1184c66a,2022TE06198,TE,2026-01-01,3.77,42,Bekerja,IPB University,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe325f955,2023SI27255,SI,2027-01-01,3.55,51,Wirausaha,NUS Singapore,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSe94aba28,2016SK15240,SK,2021-04-21,3.33,57,Bekerja,Toyota Motor Manufacturing,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLSa80ebd83,2016KIM46589,KIM,2022-10-21,3.22,66,Studi Lanjut,,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7a8d88fc,2023AG41000,AG,2027-01-01,2.88,68,Wirausaha,,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS3193f93e,2017TM36780,TM,2021-08-09,3.88,62,Wirausaha,,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSbe858985,2020TE17774,TE,2025-05-05,3.21,59,Bekerja,,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS5c91eb21,2017TLK26880,TLK,2022-04-04,3.94,42,Wirausaha,PT Astra International,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS136f8fe1,2020KIM16138,KIM,2025-06-08,2.94,60,Studi Lanjut,NUS Singapore,Tidak Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLSb024389f,2021MB42302,MB,2025-06-25,3.76,46,Belum Bekerja,,Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSce25deaf,2017BIO18430,BIO,2021-09-07,2.89,66,Belum Bekerja,Chulalongkorn University,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS29126364,2021BIO48174,BIO,2025-07-16,3.48,54,Wirausaha,PT Pertamina,Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSc46742a6,2017MTK16026,MTK,2021-02-06,3.15,53,Bekerja,BMKG,Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLScd9f0486,2016TE13368,TE,2021-12-07,3.03,52,Bekerja,Universitas Indonesia,Sesuai,9,Tracer Study,2026-05-17T15:02:44+07:00
LLS53d8c6dc,2022KIM22537,KIM,2026-01-01,3.53,46,Belum Bekerja,,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2d6fcb48,2021IF29760,IF,2025-02-17,3.69,53,Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS204c35b9,2020TG16031,TG,2024-09-12,2.76,55,Bekerja,PT PLN,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5d62be79,2022TG17145,TG,2026-01-01,3.43,55,Bekerja,,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSd3507ee0,2021TG08340,TG,2025-05-07,3.88,61,Bekerja,,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS0185e153,2017TS41480,TS,2023-11-30,2.76,42,Bekerja,,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9c20284f,2017TI11215,TI,2021-01-02,3.2,58,Bekerja,PT Telkom Indonesia,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc3e65f2a,2019SI19570,SI,2024-12-30,2.91,44,Bekerja,Osaka University,Tidak Sesuai,7,Tracer Study,2026-05-17T15:02:44+07:00
LLS94a24459,2017AG17569,AG,2023-02-02,3.9,59,Bekerja,Universiti Malaya,Tidak Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLS8be504ed,2022TLK39190,TLK,2026-01-01,2.87,43,Bekerja,Huawei Indonesia,Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS48846a71,2019TG04945,TG,2024-07-04,3.83,49,Bekerja,,Tidak Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLS676b00dc,2020AR17558,AR,2025-05-07,3.61,66,Belum Bekerja,Universitas Indonesia,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS13513244,2017SK36293,SK,2021-07-27,3.44,53,Wirausaha,,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSfc3be819,2021FIS12878,FIS,2025-01-23,3.76,52,Bekerja,,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS3b836e25,2016TM37600,TM,2021-01-26,3.32,64,Studi Lanjut,Politeknik Negeri Lampung,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS08512086,2022AR46287,AR,2026-01-01,3.56,44,Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSa44fda1a,2016AG31378,AG,2020-10-07,3.74,70,Bekerja,,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8b3b3046,2017TL26727,TL,2022-08-29,3.94,45,Bekerja,,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS8b1d8a54,2019FIS31063,FIS,2025-09-13,2.85,63,Wirausaha,Universitas Lampung,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLSbe1f9de7,2016KIM11027,KIM,2020-11-23,3.1,44,Belum Bekerja,,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLSacd426bd,2019TM18529,TM,2023-11-21,3.42,59,Bekerja,,Tidak Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSdeb46463,2020TS13942,TS,2024-10-10,2.92,52,Bekerja,,Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLS15a664bc,2020FT46364,FT,2024-11-13,3.72,45,Studi Lanjut,,Tidak Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLSe845de04,2016AR10150,AR,2020-12-27,3.83,65,Bekerja,PT PLN,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS985b3b2b,2020TG22897,TG,2025-12-25,3.7,54,Bekerja,PT Bukit Asam,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSafe5353e,2022FIS45326,FIS,2026-01-01,3.47,71,Belum Bekerja,Kyushu University,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS500a9242,2017AR40714,AR,2023-08-22,3.64,52,Belum Bekerja,NUS Singapore,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6ecbbda3,2016KIM27027,KIM,2020-11-11,3.4,50,Studi Lanjut,LIPI,Tidak Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSda7f033d,2022AR32825,AR,2026-01-01,3.25,64,Studi Lanjut,Universiti Malaya,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd7eaffac,2022AR08961,AR,2026-01-01,2.78,68,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS73e3281e,2022SI26565,SI,2026-01-01,3.61,55,Wirausaha,Universiti Malaya,Tidak Sesuai,3,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc714cfce,2021TLK02269,TLK,2025-09-27,2.91,58,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS98e64d90,2023IF30101,IF,2027-01-01,2.94,64,Belum Bekerja,IPB University,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS394bee40,2017MB14985,MB,2021-11-26,3.6,70,Studi Lanjut,Politeknik Negeri Lampung,Tidak Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS081e4f52,2021TL31697,TL,2025-10-08,3.28,69,Belum Bekerja,PT Pertamina,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSefc2a897,2017AR25664,AR,2022-04-02,3.09,58,Belum Bekerja,,Tidak Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLSf9461ccd,2019MTK23191,MTK,2024-01-26,3.49,64,Bekerja,ITS,Sesuai,4,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS22617772,2022SI32468,SI,2026-01-01,3.19,47,Belum Bekerja,PT Astra International,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSe81d104d,2019SI07152,SI,2024-12-10,3.52,61,Belum Bekerja,PT PLN,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS0a4022e6,2017SI10567,SI,2022-01-05,2.93,51,Bekerja,PT PLN,Tidak Sesuai,10,Tracer Study,2026-05-17T15:02:44+07:00
LLS2128ab87,2018BIO08785,BIO,2023-11-13,3.85,50,Studi Lanjut,Universiti Malaya,Tidak Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLSe971d3c5,2021PWK07829,PWK,2025-01-18,3.84,71,Studi Lanjut,,Tidak Sesuai,6,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS5f92f286,2019BIO45149,BIO,2025-04-20,3.58,52,Bekerja,Osaka University,Tidak Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSbc4c62cf,2022TLK08337,TLK,2026-01-01,3.53,46,Wirausaha,,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS1a0ec847,2022TP09120,TP,2026-01-01,3.63,72,Bekerja,Bank Indonesia,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS5b517ac0,2019TS17515,TS,2023-11-07,3.22,67,Wirausaha,Universiti Malaya,Tidak Sesuai,15,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4ea629b1,2023TE22077,TE,2027-01-01,3.0,70,Belum Bekerja,Huawei Indonesia,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS47440542,2018GL47686,GL,2022-11-27,3.5,56,Studi Lanjut,Politeknik Negeri Lampung,Tidak Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLS7b326601,2016AR33045,AR,2022-09-22,2.92,60,Bekerja,PT Pertamina,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7d69c85b,2019SK39417,SK,2025-03-25,3.03,69,Bekerja,Kyushu University,Sesuai,6,Tracer Study,2026-05-17T15:02:44+07:00
LLS8e87178b,2016MTK04684,MTK,2020-06-22,3.77,55,Studi Lanjut,,Sesuai,0,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6154aab9,2022TK08022,TK,2026-01-01,3.06,51,Wirausaha,PT Pertamina,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS148cb697,2016TLK17030,TLK,2022-04-17,3.26,46,Belum Bekerja,,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS77239e85,2022TS28918,TS,2026-01-01,3.86,65,Bekerja,Unsri,Tidak Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS87b0a009,2021TE06570,TE,2025-02-05,3.17,45,Bekerja,PT Pertamina,Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSef070f30,2018TK26593,TK,2023-01-03,2.88,44,Wirausaha,ITB,Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS7e582d04,2021MB27616,MB,2025-01-10,3.46,62,Studi Lanjut,BRIN,Tidak Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSd3f4f215,2020TS23858,TS,2025-10-10,3.78,45,Belum Bekerja,Universitas Lampung,Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf087b985,2017TG30053,TG,2022-12-14,3.83,61,Bekerja,PT Pertamina,Sesuai,8,Tracer Study,2026-05-17T15:02:44+07:00
LLS2e0f7a31,2017AG34746,AG,2022-01-23,3.51,59,Wirausaha,,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSd84e2c47,2016GD48527,GD,2022-04-10,3.54,43,Bekerja,Osaka University,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLS0cd98274,2021TP25102,TP,2025-10-17,3.69,59,Belum Bekerja,Unsri,Sesuai,12,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSca8ef625,2016FIS24312,FIS,2020-09-02,3.54,66,Belum Bekerja,PT PLN,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSead1ac33,2020MB14042,MB,2024-11-17,3.36,58,Studi Lanjut,,Sesuai,16,Tracer Study,2026-05-17T15:02:44+07:00
LLSbd0dfcc4,2022TLK13433,TLK,2026-01-01,3.78,59,Bekerja,,Tidak Sesuai,17,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSa4c44c78,2016GL27295,GL,2021-01-03,3.54,58,Bekerja,Google Indonesia,Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLSf25b0851,2021GD40057,GD,2025-12-02,3.48,51,Bekerja,BPS Lampung,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS10f97df7,2017IF49652,IF,2021-06-23,3.79,66,Belum Bekerja,,Tidak Sesuai,8,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS4fdb9881,2018TG27352,TG,2022-12-02,3.66,69,Studi Lanjut,Chulalongkorn University,Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLS2fbb8c52,2016TI36911,TI,2022-09-26,3.91,53,Belum Bekerja,,Sesuai,14,Tracer Study,2026-05-17T15:02:44+07:00
LLSd9db2e71,2023AR06749,AR,2027-01-01,3.06,63,Studi Lanjut,,Tidak Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS02a6ca50,2019AG47565,AG,2023-03-17,3.42,55,Studi Lanjut,JICA Indonesia,Tidak Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLSb0a05705,2023TE42397,TE,2027-01-01,3.16,65,Bekerja,Universiti Malaya,Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS063bc43a,2023IF22868,IF,2027-01-01,3.06,44,Wirausaha,BPS Lampung,Sesuai,13,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS66d403ba,2023TE41930,TE,2027-01-01,3.47,64,Studi Lanjut,Chulalongkorn University,Sesuai,1,Tracer Study,2026-05-17T15:02:44+07:00
LLSc32669d9,2018AR07978,AR,2023-07-07,2.91,64,Bekerja,,Tidak Sesuai,18,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS55baed59,2022TS42439,TS,2026-01-01,2.93,68,Bekerja,ITS,Sesuai,2,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS6c25a7e4,2016SK15792,SK,2020-05-13,3.77,51,Belum Bekerja,Google Indonesia,Tidak Sesuai,17,Tracer Study,2026-05-17T15:02:44+07:00
LLSc2c78365,2018MTK20735,MTK,2022-10-14,3.15,72,Bekerja,Universitas Indonesia,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb815c43d,2017TE18821,TE,2022-09-11,3.89,59,Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-17T15:02:44+07:00
LLSee958463,2023KIM22426,KIM,2027-01-01,2.98,57,Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS1dc61a4d,2019TG29312,TG,2025-11-26,3.07,72,Bekerja,TU Delft,Sesuai,7,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSc1ce935f,2020TP17343,TP,2025-03-22,3.03,57,Studi Lanjut,UGM,Sesuai,1,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSb2a4f5f2,2019KIM45941,KIM,2024-06-26,3.26,55,Belum Bekerja,UNDP Indonesia,Tidak Sesuai,13,Tracer Study,2026-05-17T15:02:44+07:00
LLSb36bb9f7,2021TG38090,TG,2025-05-28,3.26,66,Bekerja,,Tidak Sesuai,2,Tracer Study,2026-05-17T15:02:44+07:00
LLS23efbec2,2022IF00233,IF,2026-01-01,3.03,56,Bekerja,Unsri,Tidak Sesuai,11,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS9418d43d,2021AR24737,AR,2025-09-22,2.77,51,Bekerja,World Bank Jakarta,Tidak Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLSa1b469a3,2016GD16439,GD,2022-07-27,3.86,51,Belum Bekerja,IPB University,Tidak Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS19a23ff6,2023AR22032,AR,2027-01-01,3.32,60,Bekerja,PT Bukit Asam,Tidak Sesuai,5,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS2ec54eb3,2016KIM11255,KIM,2020-09-27,3.41,55,Bekerja,,Sesuai,14,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLS60be21f1,2018SK26542,SK,2023-02-17,3.39,57,Wirausaha,BPS Lampung,Tidak Sesuai,4,Tracer Study,2026-05-17T15:02:44+07:00
LLS521c8d4a,2022SK34145,SK,2026-01-01,2.99,57,Bekerja,Unsri,Sesuai,12,Tracer Study,2026-05-17T15:02:44+07:00
LLS6ab1eb6c,2018TLK40735,TLK,2023-04-19,3.41,57,Bekerja,JICA Indonesia,Tidak Sesuai,15,Tracer Study,2026-05-17T15:02:44+07:00
LLS6dd0dabb,2019AR18962,AR,2024-09-12,3.17,69,Belum Bekerja,Osaka University,Sesuai,0,Tracer Study,2026-05-17T15:02:44+07:00
LLS5af63e4e,2022BIO01228,BIO,2026-01-01,2.78,63,Wirausaha,,Sesuai,10,Laporan Wisuda,2026-05-17T15:02:44+07:00
LLSf4377726,2016KIM03028,KIM,2021-07-16,3.14,67,Studi Lanjut,,Sesuai,18,Tracer Study,2026-05-17T15:02:44+07:00
LLS62ccd531,2017TG00906,TG,2023-03-22,2.94,45,Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-17T15:02:44+07:00
LLS87f2fce1,2023MB04787,MB,2027-01-01,3.2,66,Bekerja,,Sesuai,9,Laporan Wisuda,2026-05-17T15:02:44+07:00
