prestasi_id,mahasiswa_id,nama_kompetisi,bidang,tingkat,peringkat,tahun,dosen_pembina_id,ingested_at
PRSe9261c43,2018TI18299,LKTIN Nasional,Teknologi,Institusi,Juara 2,2023,0898718480,2026-05-17T15:02:44+07:00
PRS954f93c8,2019TP45052,Smart City Competition,Olahraga,Regional,Juara 3,2023,0508392543,2026-05-17T15:02:44+07:00
PRS2faddb84,2017TG42568,ACM ICPC Regional,Desain,Institusi,Juara 3,2022,0221383175,2026-05-17T15:02:44+07:00
PRSda2b8eeb,2022PWK22078,Electric Vehicle Competition,Seni,Internasional,Juara 3,2023,0294728482,2026-05-17T15:02:44+07:00
PRS136c6faa,2018TS46540,KMIPN,Seni,Internasional,Juara 2,2024,0502099379,2026-05-17T15:02:44+07:00
PRSaf6d34c4,2023KIM16212,PKM Dikti,Debat,Institusi,Finalis,2021,,2026-05-17T15:02:44+07:00
PRSc11f06fa,2017TI40676,Shell Eco-Marathon,Desain,Institusi,Juara 3,2024,0714364758,2026-05-17T15:02:44+07:00
PRSc2323fe6,2022IF19397,LKTIN Nasional,Riset,Nasional,Juara 3,2023,0745422052,2026-05-17T15:02:44+07:00
PRSfa0d0930,2017PWK00900,Shell Eco-Marathon,Olahraga,Nasional,Finalis,2023,,2026-05-17T15:02:44+07:00
PRS9a55fbca,2019AR23928,ACM ICPC Regional,Olahraga,Nasional,Finalis,2022,0763840049,2026-05-17T15:02:44+07:00
PRSee327616,2018AR29786,Smart City Competition,Riset,Nasional,Finalis,2025,0497045799,2026-05-17T15:02:44+07:00
PRS4b5b53cf,2025GD17809,KMIPN,Debat,Institusi,Juara 1,2020,0652685479,2026-05-17T15:02:44+07:00
PRS09b03d70,2020GL06653,Data Science Challenge,Riset,Nasional,Juara 3,2023,0735700603,2026-05-17T15:02:44+07:00
PRSaebed1b5,2022TL09869,LKTIN Nasional,Teknologi,Institusi,Juara 3,2023,0805147760,2026-05-17T15:02:44+07:00
PRS0d7efa0c,2018TG23939,Geospatial Hackathon,Debat,Institusi,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS06bf2468,2017TG21916,Geospatial Hackathon,Debat,Nasional,Juara 2,2025,0426301211,2026-05-17T15:02:44+07:00
PRSe8283a42,2020TI13236,Data Science Challenge,Seni,Institusi,Finalis,2024,0371226688,2026-05-17T15:02:44+07:00
PRS40750701,2023AR36784,Smart City Competition,Seni,Institusi,Finalis,2024,0815064664,2026-05-17T15:02:44+07:00
PRS8f1f165f,2022TL10553,National Bridge Competition,Debat,Nasional,Juara 2,2020,0600191041,2026-05-17T15:02:44+07:00
PRSbe242995,2018TS15127,Smart City Competition,Debat,Regional,Juara 2,2023,0811531015,2026-05-17T15:02:44+07:00
PRS3b0ad901,2019FIS16658,ACM ICPC Regional,Olahraga,Nasional,Finalis,2020,0960758436,2026-05-17T15:02:44+07:00
PRS2dfaf586,2022AR06545,LKTIN Nasional,Desain,Internasional,Juara 2,2025,0667710212,2026-05-17T15:02:44+07:00
PRS31c68cea,2018FIS39484,Imagine Cup,Riset,Institusi,Juara 3,2023,0502099379,2026-05-17T15:02:44+07:00
PRS50910580,2024GL47424,Data Science Challenge,Olahraga,Nasional,Juara 3,2023,0666800034,2026-05-17T15:02:44+07:00
PRS2c84914b,2021PWK43268,LKTIN Nasional,Debat,Regional,Finalis,2022,0290415002,2026-05-17T15:02:44+07:00
PRSd757b8c6,2024TE23867,Smart City Competition,Debat,Institusi,Juara 1,2020,0673376462,2026-05-17T15:02:44+07:00
PRS3b382552,2017TS40318,LKTIN Nasional,Riset,Institusi,Juara 2,2025,0467822335,2026-05-17T15:02:44+07:00
PRS9e5000d9,2017MTK08966,Data Science Challenge,Debat,Regional,Juara 1,2023,0486658551,2026-05-17T15:02:44+07:00
PRSa9267170,2018IF37579,Kontes Robot Indonesia,Debat,Nasional,Juara 1,2024,0204268493,2026-05-17T15:02:44+07:00
PRSb54fc367,2017FIS39608,ONMIPA,Desain,Institusi,Juara 1,2021,0176704280,2026-05-17T15:02:44+07:00
PRS769f95ca,2019SI31477,Pilmapres,Olahraga,Nasional,Juara 3,2022,0990753103,2026-05-17T15:02:44+07:00
PRSc5a121cd,2023KIM37107,ACM ICPC Regional,Debat,Institusi,Finalis,2022,0153837225,2026-05-17T15:02:44+07:00
PRS26735fd9,2024TS10622,Data Science Challenge,Olahraga,Institusi,Finalis,2025,,2026-05-17T15:02:44+07:00
PRS040e86d9,2017MTK41928,Kontes Robot Indonesia,Teknologi,Regional,Juara 3,2025,0966609709,2026-05-17T15:02:44+07:00
PRSf949f180,2020GL29034,Imagine Cup,Seni,Internasional,Juara 1,2023,0973834459,2026-05-17T15:02:44+07:00
PRS82153af6,2023KIM15797,Imagine Cup,Debat,Institusi,Finalis,2022,0191139357,2026-05-17T15:02:44+07:00
PRSdc032131,2024SI35176,Shell Eco-Marathon,Desain,Nasional,Juara 3,2020,0913661564,2026-05-17T15:02:44+07:00
PRS3732b884,2017TM35135,Data Science Challenge,Riset,Internasional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRS5e6871f3,2019TG12089,Pilmapres,Teknologi,Nasional,Juara 1,2024,0630059291,2026-05-17T15:02:44+07:00
PRS59f4cae8,2019GL45253,Shell Eco-Marathon,Riset,Internasional,Juara 2,2022,0371226688,2026-05-17T15:02:44+07:00
PRSd0d96a10,2016BIO32332,Imagine Cup,Debat,Institusi,Juara 1,2024,0690307475,2026-05-17T15:02:44+07:00
PRS8af8e7d7,2020TS09854,Shell Eco-Marathon,Debat,Institusi,Juara 3,2021,0151811075,2026-05-17T15:02:44+07:00
PRSacfbb693,2020GD04467,Kontes Robot Indonesia,Teknologi,Nasional,Finalis,2022,0609175626,2026-05-17T15:02:44+07:00
PRSa3e29733,2020MB02210,Smart City Competition,Riset,Regional,Juara 3,2020,0178756019,2026-05-17T15:02:44+07:00
PRS96c712f7,2024TS16865,Shell Eco-Marathon,Teknologi,Institusi,Juara 2,2023,0563610745,2026-05-17T15:02:44+07:00
PRS46da3a69,2019PWK16287,PKM Dikti,Olahraga,Nasional,Juara 2,2021,0853327115,2026-05-17T15:02:44+07:00
PRSc8124542,2017TP48870,ONMIPA,Seni,Internasional,Juara 2,2021,0666800034,2026-05-17T15:02:44+07:00
PRS5d28c9f9,2017TI24891,ACM ICPC Regional,Riset,Regional,Finalis,2022,0256928122,2026-05-17T15:02:44+07:00
PRSdaf36836,2021PWK24029,National Bridge Competition,Seni,Institusi,Juara 3,2021,0869361637,2026-05-17T15:02:44+07:00
PRSea27cf87,2019GL29734,ONMIPA,Desain,Regional,Finalis,2021,0506126722,2026-05-17T15:02:44+07:00
PRS80b0dd32,2023BIO26778,Shell Eco-Marathon,Seni,Internasional,Juara 2,2024,0422111577,2026-05-17T15:02:44+07:00
PRS6ba9611e,2023TS34381,ACM ICPC Regional,Teknologi,Institusi,Juara 3,2020,0168280213,2026-05-17T15:02:44+07:00
PRS2f29225f,2022TS30395,Shell Eco-Marathon,Riset,Internasional,Juara 3,2021,,2026-05-17T15:02:44+07:00
PRS57651f9e,2016GD43763,Gemastik,Teknologi,Internasional,Juara 3,2021,,2026-05-17T15:02:44+07:00
PRSc57e0a5b,2020TLK49631,Imagine Cup,Desain,Nasional,Juara 2,2025,0467941346,2026-05-17T15:02:44+07:00
PRS275992e3,2019MB39721,Gemastik,Seni,Institusi,Finalis,2023,,2026-05-17T15:02:44+07:00
PRSe9f87c13,2024FT31931,Geospatial Hackathon,Debat,Nasional,Juara 1,2022,0176704280,2026-05-17T15:02:44+07:00
PRS431810ff,2025TK02222,ONMIPA,Riset,Institusi,Juara 2,2025,0811501135,2026-05-17T15:02:44+07:00
PRSe27b6de3,2023TL38134,Shell Eco-Marathon,Debat,Regional,Finalis,2025,0960900790,2026-05-17T15:02:44+07:00
PRSe9808609,2022TS21157,Imagine Cup,Olahraga,Institusi,Juara 2,2024,0194254570,2026-05-17T15:02:44+07:00
PRS4d1ef271,2017TM07776,Geospatial Hackathon,Teknologi,Nasional,Juara 3,2025,0528976794,2026-05-17T15:02:44+07:00
PRSc013d652,2019TK19551,ACM ICPC Regional,Debat,Institusi,Juara 2,2024,0277173463,2026-05-17T15:02:44+07:00
PRS309ca10e,2025TS47910,Electric Vehicle Competition,Riset,Nasional,Juara 2,2020,0214952304,2026-05-17T15:02:44+07:00
PRSeb4b4294,2022PWK31208,Smart City Competition,Riset,Regional,Juara 2,2025,,2026-05-17T15:02:44+07:00
PRScfb1a418,2024TE07866,National Bridge Competition,Debat,Nasional,Finalis,2021,0127299153,2026-05-17T15:02:44+07:00
PRSf4b4b9c3,2021MTK31217,Pilmapres,Riset,Nasional,Juara 2,2021,0375073632,2026-05-17T15:02:44+07:00
PRSb2b17cfc,2019TM18520,Imagine Cup,Teknologi,Institusi,Juara 3,2020,0431352060,2026-05-17T15:02:44+07:00
PRS9d50cb59,2025GL04256,Imagine Cup,Desain,Nasional,Finalis,2025,0275572045,2026-05-17T15:02:44+07:00
PRSc8a21208,2016AG44944,ACM ICPC Regional,Riset,Institusi,Juara 2,2020,0733770401,2026-05-17T15:02:44+07:00
PRSe0cceea5,2023TK14559,ACM ICPC Regional,Riset,Regional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRScf76059f,2024TK49357,Shell Eco-Marathon,Seni,Nasional,Juara 2,2025,0909109464,2026-05-17T15:02:44+07:00
PRS053342e3,2017GL09465,KMIPN,Teknologi,Regional,Juara 1,2024,,2026-05-17T15:02:44+07:00
PRS35296450,2019IF35705,Geospatial Hackathon,Riset,Nasional,Juara 3,2020,,2026-05-17T15:02:44+07:00
PRSe03e2707,2021TL18363,Gemastik,Seni,Institusi,Juara 1,2025,0714364758,2026-05-17T15:02:44+07:00
PRS764beee5,2016PWK27852,Gemastik,Riset,Regional,Juara 1,2022,0625493441,2026-05-17T15:02:44+07:00
PRS0b9d8ee6,2020SK18955,ONMIPA,Riset,Institusi,Juara 1,2022,0851719666,2026-05-17T15:02:44+07:00
PRS57ac0981,2020FT27404,ACM ICPC Regional,Seni,Institusi,Juara 2,2021,0277478344,2026-05-17T15:02:44+07:00
PRS13b7992f,2021TP04253,ONMIPA,Teknologi,Institusi,Finalis,2022,0864666415,2026-05-17T15:02:44+07:00
PRS06a4d43a,2019MB32742,ACM ICPC Regional,Riset,Nasional,Juara 1,2024,,2026-05-17T15:02:44+07:00
PRS47b9695e,2023MB16394,National Bridge Competition,Seni,Regional,Finalis,2024,0486748263,2026-05-17T15:02:44+07:00
PRS244cc572,2021PWK38232,ACM ICPC Regional,Debat,Internasional,Finalis,2023,,2026-05-17T15:02:44+07:00
PRSd053c97c,2022KIM32254,Electric Vehicle Competition,Debat,Nasional,Juara 1,2020,0870298037,2026-05-17T15:02:44+07:00
PRS9e7fa80d,2019SK05710,LKTIN Nasional,Debat,Regional,Juara 3,2025,0295929182,2026-05-17T15:02:44+07:00
PRS41b0d8e7,2023FIS28829,ONMIPA,Olahraga,Regional,Juara 2,2025,0337894172,2026-05-17T15:02:44+07:00
PRS7f51ebf9,2022TM43494,PKM Dikti,Debat,Nasional,Finalis,2021,0371226688,2026-05-17T15:02:44+07:00
PRS7b4e0e02,2017TG27655,Pilmapres,Seni,Regional,Finalis,2024,0209345362,2026-05-17T15:02:44+07:00
PRS0d912f0a,2017IF12152,Electric Vehicle Competition,Desain,Nasional,Juara 2,2025,0617416392,2026-05-17T15:02:44+07:00
PRSeebcfb1e,2017AG34517,ACM ICPC Regional,Olahraga,Institusi,Juara 3,2022,0649226341,2026-05-17T15:02:44+07:00
PRS0f533e54,2017TS24192,ACM ICPC Regional,Teknologi,Regional,Finalis,2020,,2026-05-17T15:02:44+07:00
PRS9b0e16d6,2025GL06771,Data Science Challenge,Debat,Institusi,Juara 1,2022,0715204622,2026-05-17T15:02:44+07:00
PRSd50fda7c,2022FT37700,Gemastik,Teknologi,Nasional,Juara 2,2023,0315635058,2026-05-17T15:02:44+07:00
PRS59fb05c6,2021TLK46899,Shell Eco-Marathon,Desain,Nasional,Juara 2,2021,0837129299,2026-05-17T15:02:44+07:00
PRSda9a1280,2020FIS30842,Pilmapres,Olahraga,Nasional,Juara 3,2024,0275572045,2026-05-17T15:02:44+07:00
PRS8fe33f23,2024TK27283,Smart City Competition,Debat,Regional,Finalis,2024,0984515437,2026-05-17T15:02:44+07:00
PRS8fe7e97b,2023SI41681,Data Science Challenge,Desain,Institusi,Juara 3,2025,0199964288,2026-05-17T15:02:44+07:00
PRS44a8d073,2023TG22646,ONMIPA,Seni,Regional,Juara 3,2020,0747996727,2026-05-17T15:02:44+07:00
PRSf391c473,2019AG39947,LKTIN Nasional,Riset,Nasional,Finalis,2025,0340518699,2026-05-17T15:02:44+07:00
PRSca03a3ce,2019AG19166,ONMIPA,Riset,Nasional,Finalis,2022,,2026-05-17T15:02:44+07:00
PRSe4e3c7b0,2023TL09753,ONMIPA,Teknologi,Regional,Juara 1,2022,0765773149,2026-05-17T15:02:44+07:00
PRSce70a07e,2023TS22867,LKTIN Nasional,Debat,Institusi,Juara 1,2025,0776024327,2026-05-17T15:02:44+07:00
PRS67364229,2017SI00322,Gemastik,Teknologi,Internasional,Finalis,2024,0917117352,2026-05-17T15:02:44+07:00
PRSfcc6f0b0,2017BIO39502,KMIPN,Seni,Nasional,Juara 1,2025,0201548718,2026-05-17T15:02:44+07:00
PRS1c64c9ce,2018FT33626,Smart City Competition,Riset,Institusi,Juara 2,2024,0960758436,2026-05-17T15:02:44+07:00
PRS9183403b,2025TE41875,Pilmapres,Seni,Nasional,Juara 2,2021,0566731073,2026-05-17T15:02:44+07:00
PRSb805f5be,2019SK24608,IoT Hackathon,Olahraga,Nasional,Finalis,2024,0384702314,2026-05-17T15:02:44+07:00
PRS7ab3420c,2016MTK44001,Pilmapres,Teknologi,Institusi,Juara 3,2020,0226586531,2026-05-17T15:02:44+07:00
PRS0199f97b,2024FIS34239,Kontes Robot Indonesia,Olahraga,Institusi,Finalis,2020,0287098653,2026-05-17T15:02:44+07:00
PRS95e7eb96,2023TI12318,ACM ICPC Regional,Seni,Institusi,Juara 1,2024,0496065095,2026-05-17T15:02:44+07:00
PRS9a6f9b65,2019SI39701,Kontes Robot Indonesia,Seni,Institusi,Juara 2,2023,0334615451,2026-05-17T15:02:44+07:00
PRSf0cd1ef6,2022TK16265,Imagine Cup,Debat,Nasional,Juara 2,2025,0126684323,2026-05-17T15:02:44+07:00
PRS79f9ed90,2017GD11222,IoT Hackathon,Olahraga,Nasional,Juara 2,2020,0892295069,2026-05-17T15:02:44+07:00
PRSce1e7bf4,2020MB07961,Smart City Competition,Desain,Nasional,Juara 1,2024,,2026-05-17T15:02:44+07:00
PRS912f7376,2020MB20879,Shell Eco-Marathon,Olahraga,Nasional,Juara 3,2025,0294007642,2026-05-17T15:02:44+07:00
PRSdf95790a,2023PWK26796,National Bridge Competition,Seni,Nasional,Juara 2,2020,0543002177,2026-05-17T15:02:44+07:00
PRScfd37666,2021AG30732,LKTIN Nasional,Seni,Regional,Juara 3,2022,0819519467,2026-05-17T15:02:44+07:00
PRS830d13b4,2017TG49426,IoT Hackathon,Debat,Nasional,Juara 2,2025,0954266121,2026-05-17T15:02:44+07:00
PRS7cfebebc,2024SI46807,Data Science Challenge,Debat,Institusi,Juara 1,2023,0328520221,2026-05-17T15:02:44+07:00
PRS2356bb28,2016FT31503,Smart City Competition,Olahraga,Regional,Juara 3,2022,0398086090,2026-05-17T15:02:44+07:00
PRS1bd0cde1,2016MB20460,Pilmapres,Debat,Institusi,Juara 1,2022,,2026-05-17T15:02:44+07:00
PRSe1e6cc05,2020MB20235,PKM Dikti,Seni,Institusi,Juara 1,2025,,2026-05-17T15:02:44+07:00
PRS1b80e219,2019FIS48555,Shell Eco-Marathon,Debat,Institusi,Finalis,2024,0977209021,2026-05-17T15:02:44+07:00
PRS336f46b4,2020SK39977,Kontes Robot Indonesia,Riset,Nasional,Finalis,2023,0313284367,2026-05-17T15:02:44+07:00
PRS5e381ae8,2017SK34899,Geospatial Hackathon,Desain,Institusi,Juara 3,2020,0566731073,2026-05-17T15:02:44+07:00
PRS7ce8cc81,2025BIO48206,Data Science Challenge,Riset,Nasional,Juara 1,2025,0666228538,2026-05-17T15:02:44+07:00
PRS3c7a7ea1,2021PWK37993,Imagine Cup,Riset,Institusi,Juara 2,2021,0495925282,2026-05-17T15:02:44+07:00
PRS6f99b1ab,2016TL35031,LKTIN Nasional,Debat,Institusi,Juara 3,2023,0463736400,2026-05-17T15:02:44+07:00
PRS1ba4de5d,2020GD11549,PKM Dikti,Teknologi,Nasional,Juara 2,2020,0328983319,2026-05-17T15:02:44+07:00
PRS800fa4c2,2017TL08061,IoT Hackathon,Desain,Nasional,Finalis,2021,0366879284,2026-05-17T15:02:44+07:00
PRSa436df77,2016TL20009,ONMIPA,Teknologi,Internasional,Juara 2,2020,0949309650,2026-05-17T15:02:44+07:00
PRS208ec7c7,2025GL06434,Shell Eco-Marathon,Seni,Internasional,Finalis,2022,,2026-05-17T15:02:44+07:00
PRS323949b4,2019GL08540,IoT Hackathon,Riset,Nasional,Juara 2,2024,,2026-05-17T15:02:44+07:00
PRS3ae6307d,2025TLK07159,National Bridge Competition,Seni,Internasional,Juara 3,2024,0484387061,2026-05-17T15:02:44+07:00
PRS0749096c,2022SI49534,Imagine Cup,Seni,Regional,Juara 3,2024,0205366636,2026-05-17T15:02:44+07:00
PRSa93ceec2,2018KIM24885,Geospatial Hackathon,Riset,Regional,Juara 3,2021,0445093544,2026-05-17T15:02:44+07:00
PRSbf8eff29,2019KIM01522,Pilmapres,Riset,Regional,Finalis,2023,,2026-05-17T15:02:44+07:00
PRS41237b5f,2016FT13883,Data Science Challenge,Seni,Regional,Juara 1,2024,0569145413,2026-05-17T15:02:44+07:00
PRSa4d8c593,2018PWK44982,IoT Hackathon,Debat,Nasional,Juara 2,2022,0563610745,2026-05-17T15:02:44+07:00
PRS0bd46ece,2022SI08733,National Bridge Competition,Olahraga,Internasional,Juara 1,2024,0843899000,2026-05-17T15:02:44+07:00
PRS6cf2aecd,2016AR28349,Shell Eco-Marathon,Teknologi,Nasional,Juara 1,2022,0179170157,2026-05-17T15:02:44+07:00
PRS8f516334,2022TG00895,LKTIN Nasional,Desain,Nasional,Juara 2,2020,0708688673,2026-05-17T15:02:44+07:00
PRS802b8f3f,2019MB31134,Shell Eco-Marathon,Seni,Institusi,Juara 1,2023,0164861196,2026-05-17T15:02:44+07:00
PRSf69f519a,2018TP08755,Electric Vehicle Competition,Riset,Institusi,Finalis,2024,0603893080,2026-05-17T15:02:44+07:00
PRSaef8f2ca,2024TG07409,Geospatial Hackathon,Debat,Institusi,Finalis,2022,0708972248,2026-05-17T15:02:44+07:00
PRS411dc782,2017TM01778,ACM ICPC Regional,Debat,Nasional,Juara 1,2021,0508392543,2026-05-17T15:02:44+07:00
PRS194db0c7,2025IF48774,Pilmapres,Desain,Nasional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRS9ff67944,2022MB11047,ONMIPA,Olahraga,Nasional,Juara 3,2022,0215492118,2026-05-17T15:02:44+07:00
PRScabbd770,2018TL11787,Imagine Cup,Desain,Institusi,Juara 1,2021,0205366636,2026-05-17T15:02:44+07:00
PRS8e390f48,2023FIS11846,National Bridge Competition,Riset,Institusi,Finalis,2024,0176287654,2026-05-17T15:02:44+07:00
PRScad6fd01,2017TS41480,Gemastik,Desain,Institusi,Juara 2,2024,0387606599,2026-05-17T15:02:44+07:00
PRS4a88072c,2022BIO13878,Imagine Cup,Riset,Internasional,Juara 2,2024,0617416392,2026-05-17T15:02:44+07:00
PRS2fb44d9d,2023SI11133,Gemastik,Debat,Institusi,Finalis,2022,0292245295,2026-05-17T15:02:44+07:00
PRS2c31d267,2018FT29298,Gemastik,Olahraga,Nasional,Finalis,2025,0169931260,2026-05-17T15:02:44+07:00
PRSbea64759,2017AR40270,Pilmapres,Teknologi,Institusi,Juara 1,2022,0201717486,2026-05-17T15:02:44+07:00
PRS00498bf4,2018TI16957,Shell Eco-Marathon,Debat,Regional,Finalis,2023,0214952304,2026-05-17T15:02:44+07:00
PRS40217b3e,2022AR09134,Shell Eco-Marathon,Olahraga,Regional,Juara 1,2025,0140483442,2026-05-17T15:02:44+07:00
PRS90bb82a3,2018MTK33429,IoT Hackathon,Olahraga,Nasional,Juara 3,2025,0674293792,2026-05-17T15:02:44+07:00
PRSc8659284,2024SI19505,Shell Eco-Marathon,Seni,Institusi,Juara 1,2020,0498823030,2026-05-17T15:02:44+07:00
PRS54a2a879,2025TP11912,PKM Dikti,Riset,Regional,Juara 3,2022,0632696561,2026-05-17T15:02:44+07:00
PRS9298726a,2023TE03113,Pilmapres,Debat,Internasional,Juara 2,2025,0547161545,2026-05-17T15:02:44+07:00
PRSfa0b934f,2019TI20660,LKTIN Nasional,Olahraga,Institusi,Juara 3,2021,0694306461,2026-05-17T15:02:44+07:00
PRS617eff5d,2021IF15919,PKM Dikti,Desain,Nasional,Juara 2,2025,0315635058,2026-05-17T15:02:44+07:00
PRS148c4af8,2021AG09851,National Bridge Competition,Desain,Institusi,Juara 3,2021,0951734589,2026-05-17T15:02:44+07:00
PRSfa2f4383,2024TK31702,Smart City Competition,Debat,Internasional,Juara 3,2022,0791890606,2026-05-17T15:02:44+07:00
PRS586c5e8f,2016SK45138,IoT Hackathon,Riset,Regional,Finalis,2025,0340829156,2026-05-17T15:02:44+07:00
PRS96ef9b62,2018TK31694,Smart City Competition,Riset,Nasional,Juara 1,2025,0219485380,2026-05-17T15:02:44+07:00
PRS0956f88e,2016MB13093,PKM Dikti,Desain,Institusi,Juara 1,2020,0533198205,2026-05-17T15:02:44+07:00
PRS2785bc93,2020KIM27515,Kontes Robot Indonesia,Olahraga,Institusi,Finalis,2022,0651207450,2026-05-17T15:02:44+07:00
PRSd73d4a98,2022GD28216,Data Science Challenge,Olahraga,Internasional,Juara 3,2024,,2026-05-17T15:02:44+07:00
PRSad5fb6ed,2020FIS22285,IoT Hackathon,Debat,Regional,Finalis,2024,0283384428,2026-05-17T15:02:44+07:00
PRS18954866,2022TM40136,Geospatial Hackathon,Desain,Internasional,Juara 3,2022,,2026-05-17T15:02:44+07:00
PRScc89d25a,2018TG04727,IoT Hackathon,Teknologi,Regional,Finalis,2024,0686659024,2026-05-17T15:02:44+07:00
PRS3e1d3f13,2020TM38554,Imagine Cup,Debat,Regional,Juara 2,2023,0176048625,2026-05-17T15:02:44+07:00
PRS36fb6e2d,2022KIM32751,LKTIN Nasional,Debat,Institusi,Finalis,2023,0619690628,2026-05-17T15:02:44+07:00
PRS8c2146f8,2018AG10174,PKM Dikti,Teknologi,Internasional,Juara 2,2023,0294007642,2026-05-17T15:02:44+07:00
PRSc12fd731,2023TP22619,Shell Eco-Marathon,Desain,Nasional,Finalis,2023,0436728732,2026-05-17T15:02:44+07:00
PRS59c69307,2017FIS22221,LKTIN Nasional,Desain,Nasional,Juara 2,2025,0811501135,2026-05-17T15:02:44+07:00
PRS53a70b7e,2022TP02915,Smart City Competition,Seni,Nasional,Juara 1,2022,0673376462,2026-05-17T15:02:44+07:00
PRSe074a8d9,2023TM04588,Shell Eco-Marathon,Teknologi,Institusi,Finalis,2022,0543823431,2026-05-17T15:02:44+07:00
PRS621f460e,2025KIM21681,ACM ICPC Regional,Seni,Nasional,Finalis,2023,0430208537,2026-05-17T15:02:44+07:00
PRSe2d949ba,2018TS15127,Geospatial Hackathon,Riset,Regional,Juara 3,2023,,2026-05-17T15:02:44+07:00
PRSfa73223b,2018TL20631,Electric Vehicle Competition,Debat,Nasional,Finalis,2024,0673229322,2026-05-17T15:02:44+07:00
PRS75bc60cd,2017TI19918,LKTIN Nasional,Desain,Internasional,Juara 2,2024,0970758033,2026-05-17T15:02:44+07:00
PRSdacf9707,2017PWK13776,Pilmapres,Desain,Institusi,Juara 3,2020,0749047109,2026-05-17T15:02:44+07:00
PRS1f5659f7,2018TL17505,ONMIPA,Desain,Nasional,Juara 2,2021,0410046726,2026-05-17T15:02:44+07:00
PRS06d6c40a,2017SI42681,Shell Eco-Marathon,Olahraga,Nasional,Juara 1,2024,0228954609,2026-05-17T15:02:44+07:00
PRS7ee33332,2017GL18107,Kontes Robot Indonesia,Olahraga,Regional,Juara 1,2025,0432608658,2026-05-17T15:02:44+07:00
PRS122edde2,2019SK41127,ONMIPA,Riset,Institusi,Juara 3,2020,0564119629,2026-05-17T15:02:44+07:00
PRS07a4b805,2016TI11698,IoT Hackathon,Teknologi,Regional,Finalis,2023,0247443784,2026-05-17T15:02:44+07:00
PRSabef937a,2017SI25946,Kontes Robot Indonesia,Teknologi,Institusi,Juara 1,2022,0187498343,2026-05-17T15:02:44+07:00
PRS3258bafa,2023MB09421,Data Science Challenge,Riset,Institusi,Finalis,2023,,2026-05-17T15:02:44+07:00
PRS2abe4953,2024SI11723,Kontes Robot Indonesia,Seni,Nasional,Finalis,2021,,2026-05-17T15:02:44+07:00
PRSc19171bd,2020TS24392,National Bridge Competition,Riset,Internasional,Juara 3,2025,0543326706,2026-05-17T15:02:44+07:00
PRS88162d9a,2023TM09343,Imagine Cup,Olahraga,Regional,Juara 2,2022,0581633517,2026-05-17T15:02:44+07:00
PRSac7dd00d,2025MTK18391,National Bridge Competition,Olahraga,Nasional,Finalis,2025,0572793017,2026-05-17T15:02:44+07:00
PRSa8625797,2021GL04006,LKTIN Nasional,Desain,Institusi,Juara 2,2020,0191139357,2026-05-17T15:02:44+07:00
PRS54de445c,2020FT01330,PKM Dikti,Seni,Nasional,Juara 2,2024,0140483442,2026-05-17T15:02:44+07:00
PRS25d3e768,2018MB19239,National Bridge Competition,Desain,Institusi,Finalis,2025,0862159259,2026-05-17T15:02:44+07:00
PRS1b191f52,2017FIS28832,Shell Eco-Marathon,Desain,Regional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRS76166103,2017GL48027,Shell Eco-Marathon,Desain,Institusi,Juara 1,2022,0404862556,2026-05-17T15:02:44+07:00
PRSf2effd45,2024GL09750,Geospatial Hackathon,Desain,Nasional,Juara 1,2023,,2026-05-17T15:02:44+07:00
PRSfe9965a7,2020TG06143,ACM ICPC Regional,Teknologi,Institusi,Finalis,2022,0639058364,2026-05-17T15:02:44+07:00
PRSb8454d95,2018SI12180,LKTIN Nasional,Olahraga,Nasional,Juara 1,2020,0641086010,2026-05-17T15:02:44+07:00
PRS46a71663,2022KIM43236,Smart City Competition,Debat,Nasional,Juara 1,2021,,2026-05-17T15:02:44+07:00
PRS296cbee5,2018FIS45853,Kontes Robot Indonesia,Debat,Regional,Juara 1,2025,0517195553,2026-05-17T15:02:44+07:00
PRS9e941ec4,2023TL14526,Geospatial Hackathon,Seni,Nasional,Juara 2,2024,0452291567,2026-05-17T15:02:44+07:00
PRSdb409ff2,2025IF26187,Shell Eco-Marathon,Seni,Institusi,Juara 1,2022,0319834077,2026-05-17T15:02:44+07:00
